Record_ID,Date,Country,Population,New_Cases,New_Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccinations,Positivity_Rate,Hospitalized,ICU_Patients
2412,2020-01-12,Japan,49061301,15419,916,6507.0,8912,262123,30036529.0,0.0588,7825.0,100
2413,2020-01-13,Japan,145759215,43039,191,41321.0,1718,817741,73792918.0,0.0526,5111.0,493
2414,2020-01-14,France,165825871,4160,736,381.0,3779,83200,163861572.0,0.05,4034.0,196
2415,2020-01-15,Australia,146485784,9824,877,410.0,9414,176832,135776129.0,0.0556,2521.0,428
2416,2020-01-16,India,35759040,20979,528,2079.0,18900,230769,33145548.0,0.0909,17437.0,162
2417,2020-01-17,UK,183955602,34366,0,,26122,343660,,0.1,,26
2418,2020-01-18,Japan,187697297,17650,904,16671.0,979,282400,104731282.0,0.0625,10874.0,351
2419,2020-01-19,Germany,123577144,37302,39,35295.0,2007,298416,22537795.0,0.125,35505.0,90
2420,2020-01-20,Japan,92974439,24545,274,16314.0,8231,245450,70274372.0,0.1,15095.0,303
2421,2020-01-21,UK,106781556,12852,143,7069.0,5783,179928,24922740.0,0.0714,10386.0,487
2422,2020-01-22,UK,36728196,44795,545,7043.0,37752,582335,26265426.0,0.0769,12751.0,279
2423,2020-01-23,USA,154704657,6756,348,3440.0,3316,67560,69988749.0,0.1,5607.0,348
2424,2020-01-24,Canada,89014797,12229,545,6694.0,5535,244580,23877142.0,0.05,6374.0,85
2425,2020-01-25,Canada,155469487,11262,413,1610.0,9652,135144,59665264.0,0.0833,8679.0,311
2426,2020-01-26,Japan,185264157,24251,104,16926.0,7325,194008,150306009.0,0.125,12098.0,187
2427,2020-01-27,France,7887857,42324,501,8316.0,34008,550212,3240343.0,0.0769,21258.0,8
2428,2020-01-28,UK,164714450,21000,774,,15983,294000,,0.0714,,99
2429,2020-01-29,Australia,83307500,41164,638,33302.0,7862,288148,15193029.0,0.1429,39256.0,247
2430,2020-01-30,UK,45242161,3072,203,936.0,2136,46080,39055812.0,0.0667,1102.0,406
2431,2020-01-31,Germany,11117479,5636,858,2653.0,2983,61996,6619127.0,0.0909,722.0,166
2432,2020-02-01,USA,79826068,29732,110,19025.0,10707,445980,27151869.0,0.0667,7097.0,373
2433,2020-02-02,France,47576144,23993,634,16966.0,7027,431874,31934130.0,0.0556,3190.0,121
2434,2020-02-03,Italy,115420635,29316,871,18919.0,10397,175896,2155101.0,0.1667,8708.0,487
2435,2020-02-04,USA,41181162,45686,885,3526.0,42160,365488,19023940.0,0.125,2306.0,397
2436,2020-02-05,Italy,95988438,11621,467,5348.0,6273,92968,93426124.0,0.125,8580.0,242
2437,2020-02-06,India,151722643,3941,619,941.0,3000,35469,128315859.0,0.1111,1112.0,184
2438,2020-02-07,Brazil,35836451,15401,864,6976.0,8425,246416,26990756.0,0.0625,14584.0,70
2439,2020-02-08,Canada,89823472,36530,828,8471.0,28059,657540,7834175.0,0.0556,33190.0,212
2440,2020-02-09,Brazil,121736811,35318,452,16999.0,18319,494452,115775230.0,0.0714,9058.0,252
2441,2020-02-10,Canada,190542718,22143,522,11091.0,11052,287859,145317389.0,0.0769,19278.0,216
2442,2020-02-11,France,98632595,20796,806,688.0,20108,291144,23860571.0,0.0714,4223.0,155
2443,2020-02-12,India,165922052,7776,990,7097.0,679,139968,89199701.0,0.0556,1115.0,477
2444,2020-02-13,UK,2679748,2582,43,1944.0,638,36148,1562393.0,0.0714,2401.0,331
2445,2020-02-14,USA,63301068,4767,981,2831.0,1936,42903,43127544.0,0.1111,2670.0,444
2446,2020-02-15,Australia,86195216,4537,213,4492.0,45,68055,45624601.0,0.0667,276.0,267
2447,2020-02-16,USA,55785332,41511,648,13614.0,27897,415110,45767905.0,0.1,18606.0,155
2448,2020-02-17,Brazil,77333102,34066,537,8962.0,25104,579122,65851164.0,0.0588,32740.0,493
2449,2020-02-18,Japan,186317277,14554,433,7198.0,7356,276526,78562518.0,0.0526,2452.0,382
2450,2020-02-19,Germany,2708694,8502,375,60.0,8442,85020,1547003.0,0.1,3426.0,486
2451,2020-02-20,UK,19681287,34460,223,23131.0,11329,275680,4487092.0,0.125,4123.0,64
2452,2020-02-21,USA,54735703,39752,146,39288.0,464,556528,41880485.0,0.0714,3865.0,193
2453,2020-02-22,Australia,199184945,531,92,281.0,250,9558,70434878.0,0.0556,163.0,104
2454,2020-02-23,Brazil,193614407,36224,474,13614.0,22610,181120,142945400.0,0.2,30910.0,206
2455,2020-02-24,Brazil,140232450,46279,89,2688.0,43591,879301,47497281.0,0.0526,22943.0,245
2456,2020-02-25,Brazil,125624228,21027,266,9127.0,11900,273351,64939013.0,0.0769,12416.0,79
2457,2020-02-26,Australia,154335382,2142,333,1559.0,583,14994,137151235.0,0.1429,1566.0,460
2458,2020-02-27,France,177544056,36293,246,29592.0,6701,616981,14252973.0,0.0588,11904.0,367
2459,2020-02-28,Australia,118987184,7925,660,4085.0,3840,79250,8498926.0,0.1,5631.0,110
2460,2020-02-29,Italy,54236439,29025,806,5524.0,23501,319275,37881936.0,0.0909,6099.0,489
2461,2020-03-01,Japan,8856183,21353,186,15700.0,5653,192177,3591976.0,0.1111,5609.0,489
2462,2020-03-02,Germany,28060990,48025,437,26598.0,21427,336175,21486832.0,0.1429,15484.0,283
2463,2020-03-03,UK,148816381,9428,242,6700.0,2728,141420,97627906.0,0.0667,8850.0,104
2464,2020-03-04,USA,86954027,36434,962,16245.0,20189,473642,56086286.0,0.0769,32053.0,371
2465,2020-03-05,Brazil,174035237,30344,754,5976.0,24368,606880,58751400.0,0.05,26484.0,201
2466,2020-03-06,Germany,78804082,16196,964,15876.0,320,242940,35035917.0,0.0667,9463.0,415
2467,2020-03-07,Italy,134712366,40056,732,32423.0,7633,400560,119944134.0,0.1,38159.0,224
2468,2020-03-08,Brazil,1721576,12241,584,9385.0,2856,232579,146554.0,0.0526,908.0,169
2469,2020-03-09,USA,67166480,43694,922,4642.0,39052,830186,66800285.0,0.0526,14040.0,251
2470,2020-03-10,Brazil,191030464,21422,141,2431.0,18991,257064,35076012.0,0.0833,920.0,415
2471,2020-03-11,Japan,182253157,49332,995,42874.0,6458,443988,97792988.0,0.1111,47789.0,404
2472,2020-03-12,India,195913484,3557,561,2786.0,771,35570,10108503.0,0.1,1086.0,389
2473,2020-03-13,France,149769618,32043,621,5474.0,26569,608817,139217068.0,0.0526,16577.0,442
2474,2020-03-14,France,153718650,28729,357,6329.0,22400,316019,99909767.0,0.0909,11710.0,94
2475,2020-03-15,India,64564403,41774,547,15931.0,25843,250644,53599316.0,0.1667,13237.0,8
2476,2020-03-16,USA,75660002,19798,241,7089.0,12709,138586,43048207.0,0.1429,15080.0,34
2477,2020-03-17,Brazil,94116895,10682,976,7241.0,3441,74774,3065610.0,0.1429,10533.0,295
2478,2020-03-18,India,45957588,47825,964,9364.0,38461,765200,44560847.0,0.0625,6060.0,155
2479,2020-03-19,Italy,54375570,31324,283,,21422,344564,,0.0909,,100
2480,2020-03-20,Italy,2318682,37784,425,6976.0,30808,264488,882553.0,0.1429,32759.0,47
2481,2020-03-21,Brazil,164395911,7547,148,4289.0,3258,45282,40515425.0,0.1667,946.0,106
2482,2020-03-22,Australia,43252962,7738,887,2112.0,5626,147022,27522117.0,0.0526,6165.0,338
2483,2020-03-23,USA,38482999,3506,117,1025.0,2481,24542,7780192.0,0.1429,1567.0,206
2484,2020-03-24,Italy,29052991,8487,935,5527.0,2960,50922,4058636.0,0.1667,522.0,228
2485,2020-03-25,UK,37503671,47382,351,4016.0,43366,900258,16688219.0,0.0526,40827.0,382
2486,2020-03-26,Japan,196872234,14030,37,9220.0,4810,154330,115816089.0,0.0909,5526.0,106
2487,2020-03-27,France,144921257,878,676,695.0,183,16682,80923938.0,0.0526,106.0,76
2488,2020-03-28,France,76710875,11543,102,10067.0,1476,161602,3048008.0,0.0714,11190.0,202
2489,2020-03-29,Canada,168865680,34394,143,12299.0,22095,171970,154734129.0,0.2,8823.0,76
2490,2020-03-30,UK,161074306,18790,384,14570.0,4220,93950,158753054.0,0.2,12016.0,495
2491,2020-03-31,Italy,94945787,47289,389,42963.0,4326,236445,28805562.0,0.2,39072.0,176
2492,2020-04-01,UK,35414319,45518,597,12976.0,32542,227590,6520838.0,0.2,29735.0,60
2493,2020-04-02,Canada,39085359,18052,195,4163.0,13889,288832,36889405.0,0.0625,17682.0,187
2494,2020-04-03,Germany,104983506,20115,780,15845.0,4270,221265,3629536.0,0.0909,2455.0,454
2495,2020-04-04,USA,42921717,1680,144,694.0,986,10080,28350796.0,0.1667,741.0,314
2496,2020-04-05,India,44474159,31412,236,13143.0,18269,628240,18651618.0,0.05,5451.0,306
2497,2020-04-06,Japan,167275573,4031,453,1087.0,2944,28217,115755244.0,0.1429,3530.0,302
2498,2020-04-07,France,7007690,27023,233,22764.0,4259,243207,2360544.0,0.1111,21302.0,483
2499,2020-04-08,India,29733245,22438,327,13884.0,8554,224380,27775272.0,0.1,7269.0,359
2500,2020-04-09,India,191678218,18707,33,10525.0,8182,112242,33472474.0,0.1667,11900.0,464
2501,2020-04-10,Japan,109861315,32531,577,2575.0,29956,618089,49468104.0,0.0526,29263.0,402
2502,2020-04-11,Canada,83747733,40822,66,16516.0,24306,775618,79204954.0,0.0526,24377.0,145
2503,2020-04-12,USA,115130730,11303,968,7271.0,4032,146939,64366996.0,0.0769,2242.0,428
2504,2020-04-13,France,68404023,30260,444,30171.0,89,242080,5922169.0,0.125,1946.0,393
2505,2020-04-14,Japan,32812175,33697,125,31159.0,2538,370667,894071.0,0.0909,15063.0,51
2506,2020-04-15,Brazil,121614969,26125,282,1109.0,25016,182875,65630349.0,0.1429,13887.0,264
2507,2020-04-16,Canada,12441643,35676,13,1804.0,33872,285408,12193060.0,0.125,29344.0,54
2508,2020-04-17,Australia,40763918,38846,31,31757.0,7089,582690,4080382.0,0.0667,5533.0,100
2509,2020-04-18,India,137462675,2782,418,927.0,1855,22256,66170146.0,0.125,1892.0,364
2510,2020-04-19,France,62522455,21767,81,20201.0,1566,304738,24234428.0,0.0714,9029.0,251
2511,2020-04-20,UK,81594140,13074,820,6511.0,6563,130740,15328450.0,0.1,406.0,8
2512,2020-04-21,Japan,152701254,28514,186,17081.0,11433,456224,119942284.0,0.0625,23049.0,219
2513,2020-04-22,France,161030558,16630,508,15658.0,972,182930,32345498.0,0.0909,179.0,170
2514,2020-04-23,Australia,54409205,43977,822,,13131,747609,,0.0588,,429
2515,2020-04-24,Italy,118433766,25796,447,20917.0,4879,180572,47410229.0,0.1429,2099.0,268
2516,2020-04-25,India,65571567,9058,716,1276.0,7782,45290,2153163.0,0.2,4358.0,206
2517,2020-04-26,Italy,112348106,27889,102,17712.0,10177,418335,84132724.0,0.0667,817.0,386
2518,2020-04-27,USA,19202941,7633,51,3972.0,3661,152660,15681953.0,0.05,7486.0,129
2519,2020-04-28,France,11026263,1287,766,750.0,537,15444,9124758.0,0.0833,139.0,420
2520,2020-04-29,UK,192905249,36891,775,19226.0,17665,184455,84569778.0,0.2,4310.0,162
2521,2020-04-30,Germany,47203264,2771,261,271.0,2500,16626,39570455.0,0.1667,2648.0,425
2522,2020-05-01,Australia,161506507,32565,951,2662.0,29903,553605,142052798.0,0.0588,20934.0,114
2523,2020-05-02,Japan,174953400,4267,203,473.0,3794,81073,32286861.0,0.0526,3131.0,308
2524,2020-05-03,USA,150395608,49145,299,42457.0,6688,884610,102543423.0,0.0556,9728.0,110
2525,2020-05-04,Italy,131179230,18786,975,17177.0,1609,375720,64409997.0,0.05,8721.0,127
2526,2020-05-05,UK,63625691,11416,780,6136.0,5280,205488,12281951.0,0.0556,11286.0,495
2527,2020-05-06,Italy,139348443,43891,605,4890.0,39001,614474,30585117.0,0.0714,29233.0,413
2528,2020-05-07,Brazil,4935392,4390,728,2227.0,2163,43900,3613703.0,0.1,215.0,109
2529,2020-05-08,USA,126431427,3341,527,1454.0,1887,33410,14185631.0,0.1,1682.0,28
2530,2020-05-09,Germany,43509029,43303,681,98.0,43205,216515,42333924.0,0.2,6231.0,435
2531,2020-05-10,USA,147498023,5484,240,2459.0,3025,104196,39354218.0,0.0526,684.0,499
2532,2020-05-11,France,120307967,1468,748,368.0,1100,20552,88783194.0,0.0714,62.0,417
2533,2020-05-12,France,19954062,35823,950,9675.0,26148,465699,10204375.0,0.0769,9059.0,82
2534,2020-05-13,France,33277454,29575,969,734.0,28841,473200,17513611.0,0.0625,24164.0,474
2535,2020-05-14,India,63582456,37426,450,4210.0,33216,598816,29371391.0,0.0625,35330.0,88
2536,2020-05-15,Australia,17566354,1683,265,577.0,1106,10098,14052179.0,0.1667,655.0,242
2537,2020-05-16,Italy,179934789,6140,848,4667.0,1473,67540,102072556.0,0.0909,697.0,153
2538,2020-05-17,France,160901736,26426,93,1372.0,25054,184982,42367431.0,0.1429,16373.0,345
2539,2020-05-18,France,159492331,17721,810,12303.0,5418,318978,150240346.0,0.0556,4929.0,237
2540,2020-05-19,India,195939289,49293,401,11375.0,37918,985860,178397754.0,0.05,17506.0,22
2541,2020-05-20,Italy,159065985,23241,234,19378.0,3863,302133,23739620.0,0.0769,13877.0,57
2542,2020-05-21,Australia,96189908,27993,45,11794.0,16199,335916,23760468.0,0.0833,9309.0,345
2543,2020-05-22,Canada,186470229,36255,571,21567.0,14688,543825,101304008.0,0.0667,7012.0,398
2544,2020-05-23,India,124544599,38078,817,11985.0,26093,380780,39305644.0,0.1,27632.0,359
2545,2020-05-24,UK,172705815,18549,855,6218.0,12331,315333,146780088.0,0.0588,8677.0,479
2546,2020-05-25,Germany,165229868,28135,26,19431.0,8704,534565,137358589.0,0.0526,4970.0,33
2547,2020-05-26,Japan,120170962,761,156,187.0,574,11415,13718350.0,0.0667,145.0,81
2548,2020-05-27,France,96447960,38010,778,22075.0,15935,684180,36939031.0,0.0556,35829.0,64
2549,2020-05-28,France,1092154,32933,990,18384.0,14549,428129,839134.0,0.0769,32886.0,116
2550,2020-05-29,Japan,165840910,2692,901,907.0,1785,24228,69399043.0,0.1111,1964.0,77
2551,2020-05-30,India,142521668,29174,616,10308.0,18866,204218,114062101.0,0.1429,20422.0,426
2552,2020-05-31,Italy,18021486,5844,307,5239.0,605,64284,3789845.0,0.0909,2033.0,183
2553,2020-06-01,Japan,178484459,49511,614,7562.0,41949,495110,54914128.0,0.1,7075.0,119
2554,2020-06-02,Brazil,58269038,31136,736,17779.0,13357,155680,22933046.0,0.2,8146.0,22
2555,2020-06-03,Canada,69320187,21051,569,4306.0,16745,168408,53768735.0,0.125,718.0,465
2556,2020-06-04,Brazil,45445760,23613,928,14490.0,9123,330582,33258613.0,0.0714,8591.0,63
2557,2020-06-05,Germany,166431301,6380,439,3776.0,2604,38280,51874779.0,0.1667,2241.0,14
2558,2020-06-06,USA,153261780,27288,411,25218.0,2070,545760,129987074.0,0.05,25309.0,264
2559,2020-06-07,Japan,35031517,45887,264,6923.0,38964,275322,191364.0,0.1667,30259.0,426
2560,2020-06-08,Germany,148948994,9532,99,5084.0,4448,66724,118876900.0,0.1429,6778.0,264
2561,2020-06-09,Japan,29074662,14842,859,9494.0,5348,148420,13237882.0,0.1,4342.0,279
2562,2020-06-10,Italy,114329451,40400,679,5116.0,35284,484800,93802185.0,0.0833,25940.0,356
2563,2020-06-11,Germany,167039435,36015,450,15593.0,20422,612255,152262335.0,0.0588,5917.0,167
2564,2020-06-12,USA,92344556,38558,267,18009.0,20549,231348,14850652.0,0.1667,8832.0,369
2565,2020-06-13,UK,161821865,44533,184,40694.0,3839,890660,96990044.0,0.05,25001.0,455
2566,2020-06-14,USA,187500009,2915,359,2451.0,464,20405,127367478.0,0.1429,1730.0,349
2567,2020-06-15,Japan,196474069,4054,232,644.0,3410,68918,55604132.0,0.0588,1287.0,127
2568,2020-06-16,Italy,111270491,46488,663,38246.0,8242,371904,69077540.0,0.125,17033.0,167
2569,2020-06-17,India,100962242,39288,57,14451.0,24837,785760,1030568.0,0.05,1623.0,304
2570,2020-06-18,France,177110837,42685,586,22950.0,19735,384165,80185260.0,0.1111,38034.0,128
2571,2020-06-19,Germany,49030496,3077,300,1536.0,1541,52309,45795653.0,0.0588,3033.0,441
2572,2020-06-20,India,150452076,40199,445,11931.0,28268,803980,110182099.0,0.05,21422.0,404
2573,2020-06-21,Japan,117985242,17179,165,16709.0,470,240506,42244708.0,0.0714,11933.0,250
2574,2020-06-22,Germany,119942693,22276,550,21320.0,956,423244,105027631.0,0.0526,10450.0,493
2575,2020-06-23,Brazil,60252477,12601,800,4304.0,8297,63005,28531431.0,0.2,3973.0,438
2576,2020-06-24,Brazil,100194864,16914,818,,13252,287538,,0.0588,,172
2577,2020-06-25,Canada,189065457,18952,55,15400.0,3552,322184,169818715.0,0.0588,11371.0,117
2578,2020-06-26,Brazil,15414734,600,435,436.0,164,6000,1986662.0,0.1,155.0,150
2579,2020-06-27,Australia,49598615,49940,817,20323.0,29617,898920,32102524.0,0.0556,20356.0,205
2580,2020-06-28,USA,37060694,20709,627,18503.0,2206,352053,1862197.0,0.0588,2590.0,90
2581,2020-06-29,Germany,76411735,46474,102,40426.0,6048,743584,67559901.0,0.0625,34957.0,408
2582,2020-06-30,USA,139799787,41904,397,37974.0,3930,209520,4030293.0,0.2,31102.0,301
2583,2020-07-01,UK,139585273,25957,492,2661.0,23296,519140,34320051.0,0.05,2593.0,88
2584,2020-07-02,Germany,156112629,39028,903,15543.0,23485,741532,3656083.0,0.0526,29236.0,69
2585,2020-07-03,Japan,193811368,26774,811,18153.0,8621,267740,171421285.0,0.1,2494.0,75
2586,2020-07-04,France,197077837,7268,941,5920.0,1348,43608,54731559.0,0.1667,2058.0,117
2587,2020-07-05,Japan,198411664,49789,905,18416.0,31373,746835,61196827.0,0.0667,22657.0,356
2588,2020-07-06,France,159039281,47808,395,12924.0,34884,286848,123803579.0,0.1667,22960.0,498
2589,2020-07-07,Brazil,171606305,11062,377,6725.0,4337,110620,83151358.0,0.1,2021.0,343
2590,2020-07-08,Canada,150650640,45528,769,30287.0,15241,682920,67972635.0,0.0667,17586.0,24
2591,2020-07-09,Canada,9438410,44290,967,16160.0,28130,575770,5125491.0,0.0769,18691.0,333
2592,2020-07-10,USA,126419502,22186,757,17414.0,4772,244046,113482423.0,0.0909,3650.0,71
2593,2020-07-11,France,52955438,10103,957,2772.0,7331,141442,51657110.0,0.0714,10072.0,391
2594,2020-07-12,Australia,198697071,47904,1000,15710.0,32194,335328,120997313.0,0.1429,26092.0,391
2595,2020-07-13,Brazil,56372848,15918,680,11110.0,4808,159180,32835374.0,0.1,503.0,98
2596,2020-07-14,Canada,150005527,35317,388,24195.0,11122,247219,127435119.0,0.1429,826.0,335
2597,2020-07-15,UK,146734143,3983,820,515.0,3468,27881,103891196.0,0.1429,3386.0,21
2598,2020-07-16,Japan,69432228,21558,731,740.0,20818,237138,4456047.0,0.0909,19951.0,405
2599,2020-07-17,Italy,62617856,21299,736,3430.0,17869,191691,17902318.0,0.1111,7518.0,169
2600,2020-07-18,USA,62610872,20026,12,18855.0,1171,160208,34541081.0,0.125,12987.0,225
2601,2020-07-19,Brazil,128284211,33105,293,28717.0,4388,595890,46350800.0,0.0556,18274.0,130
2602,2020-07-20,Japan,69288181,43910,978,20353.0,23557,570830,35149954.0,0.0769,3505.0,422
2603,2020-07-21,Australia,143737057,13779,839,5013.0,8766,220464,17705301.0,0.0625,9875.0,317
2604,2020-07-22,Canada,59369328,29513,721,3814.0,25699,236104,1044857.0,0.125,7894.0,329
2605,2020-07-23,France,160922147,8082,150,3686.0,4396,153558,134845658.0,0.0526,5415.0,130
2606,2020-07-24,France,145650921,48191,395,7422.0,40769,867438,141651723.0,0.0556,10158.0,453
2607,2020-07-25,Italy,186381503,39246,62,19188.0,20058,588690,129182109.0,0.0667,8706.0,428
2608,2020-07-26,Japan,129672195,6858,280,3177.0,3681,61722,34063535.0,0.1111,1905.0,18
2609,2020-07-27,Germany,25036171,47769,612,12351.0,35418,812073,23839504.0,0.0588,11470.0,137
2610,2020-07-28,Brazil,36487480,13351,851,4230.0,9121,160212,30167478.0,0.0833,8543.0,120
2611,2020-07-29,France,64959354,37225,811,30462.0,6763,335025,7565156.0,0.1111,32765.0,15
2612,2020-07-30,France,106199095,10296,966,1014.0,9282,113256,23139468.0,0.0909,8432.0,473
2613,2020-07-31,Brazil,14254296,46641,591,10135.0,36506,513051,2814935.0,0.0909,7938.0,22
2614,2020-08-01,India,32399695,976,189,741.0,235,9760,29828670.0,0.1,16.0,32
2615,2020-08-02,USA,186667400,34211,395,3979.0,30232,615798,101845063.0,0.0556,2969.0,465
2616,2020-08-03,India,8999506,33287,861,1775.0,31512,565879,2041832.0,0.0588,5479.0,418
2617,2020-08-04,India,80315082,12409,381,6123.0,6286,86863,38757233.0,0.1429,11870.0,120
2618,2020-08-05,Italy,149453537,18963,950,8500.0,10463,227556,22831075.0,0.0833,16722.0,386
2619,2020-08-06,Canada,13714358,31626,282,17827.0,13799,284634,3271345.0,0.1111,10136.0,209
2620,2020-08-07,UK,159028380,20735,852,17535.0,3200,124410,979767.0,0.1667,553.0,234
2621,2020-08-08,Italy,109522468,11952,3,5889.0,6063,155376,44214537.0,0.0769,6212.0,224
2622,2020-08-09,Japan,21007266,21719,20,20210.0,1509,390942,14524063.0,0.0556,13830.0,137
2623,2020-08-10,USA,25703453,4838,13,1619.0,3219,77408,10035822.0,0.0625,739.0,360
2624,2020-08-11,Japan,61343068,18493,1,3846.0,14647,277395,6749244.0,0.0667,8810.0,395
2625,2020-08-12,France,167057866,30764,42,13634.0,17130,153820,98592115.0,0.2,24910.0,99
2626,2020-08-13,Brazil,116399465,27504,561,20875.0,6629,385056,74351399.0,0.0714,12383.0,273
2627,2020-08-14,Italy,195780955,37189,578,10631.0,26558,371890,104264163.0,0.1,30088.0,401
2628,2020-08-15,France,5141054,34600,239,6194.0,28406,276800,3963436.0,0.125,31804.0,400
2629,2020-08-16,Japan,165917411,4761,372,4511.0,250,76176,158742502.0,0.0625,1479.0,185
2630,2020-08-17,Italy,122744684,5081,583,1358.0,3723,86377,3137155.0,0.0588,1939.0,64
2631,2020-08-18,France,6979921,5700,135,2165.0,3535,91200,3813059.0,0.0625,4729.0,286
2632,2020-08-19,India,51136219,24912,15,14993.0,9919,174384,37131067.0,0.1429,18731.0,188
2633,2020-08-20,France,38366270,4773,802,997.0,3776,76368,22522701.0,0.0625,2575.0,497
2634,2020-08-21,USA,32615939,30183,498,15211.0,14972,422562,23691655.0,0.0714,21986.0,382
2635,2020-08-22,USA,38035971,31999,303,19381.0,12618,319990,5008219.0,0.1,17754.0,344
2636,2020-08-23,Italy,174135778,36138,148,17767.0,18371,252966,163356844.0,0.1429,26398.0,481
2637,2020-08-24,Italy,37982560,28556,272,,5800,285560,,0.1,,171
2638,2020-08-25,Canada,138499825,38511,76,9068.0,29443,231066,70956566.0,0.1667,17458.0,469
2639,2020-08-26,Canada,36404046,6896,843,2362.0,4534,110336,19706415.0,0.0625,3982.0,426
2640,2020-08-27,Italy,13179301,20903,445,4330.0,16573,188127,48421.0,0.1111,4637.0,64
2641,2020-08-28,India,99561143,32567,850,32566.0,1,162835,98558404.0,0.2,2076.0,323
2642,2020-08-29,Germany,108185858,14388,947,2852.0,11536,215820,55030442.0,0.0667,865.0,235
2643,2020-08-30,Brazil,47084212,13845,847,11617.0,2228,179985,31541347.0,0.0769,8242.0,83
2644,2020-08-31,USA,151321172,40044,335,21695.0,18349,200220,15679521.0,0.2,31816.0,266
