Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,Temperature_C,Humidity_pct,WindSpeed_ms,Pressure_hPa
2022-12-02,Mexico City,Mexico,45.07,78.74,41.63,,1.447,37.75,124.0,Unhealthy for Sensitive Groups,11.2,52.4,4.0,1008.2
2022-12-03,Mexico City,Mexico,62.13,82.98,45.76,10.34,1.133,26.9,154.0,Unhealthy,8.7,42.0,1.7,1018.2
2022-12-04,Mexico City,Mexico,,67.79,20.74,8.32,1.998,44.85,150.0,Unhealthy for Sensitive Groups,6.6,56.2,2.23,1006.9
2022-12-05,Mexico City,Mexico,52.96,,30.44,10.57,1.046,46.9,144.0,Unhealthy for Sensitive Groups,7.9,58.3,1.29,1014.8
2022-12-06,Mexico City,Mexico,44.53,94.14,24.58,14.45,1.639,45.11,123.0,Unhealthy for Sensitive Groups,12.3,46.0,,1017.2
2022-12-07,Mexico City,Mexico,49.0,108.74,42.57,10.74,1.626,39.05,134.0,Unhealthy for Sensitive Groups,5.5,52.9,4.04,
2022-12-08,Mexico City,Mexico,50.77,74.87,34.61,14.1,,44.02,138.0,Unhealthy for Sensitive Groups,4.7,56.3,2.28,1009.9
2022-12-09,Mexico City,Mexico,57.07,71.69,40.34,11.82,1.445,44.55,151.0,Unhealthy,9.0,57.5,3.99,1022.2
2022-12-10,Mexico City,Mexico,49.03,83.81,56.36,9.77,1.218,39.2,134.0,Unhealthy for Sensitive Groups,12.3,54.3,5.05,1011.5
2022-12-11,Mexico City,Mexico,43.17,68.15,38.49,14.2,1.348,47.1,119.0,Unhealthy for Sensitive Groups,3.2,47.1,2.35,1014.5
2022-12-12,Mexico City,Mexico,68.62,100.35,37.44,8.35,1.523,44.27,157.0,Unhealthy,8.6,45.7,4.81,1011.6
2022-12-13,Mexico City,Mexico,39.11,,42.9,14.68,1.644,51.07,109.0,Unhealthy for Sensitive Groups,13.8,56.3,1.15,1007.0
2022-12-14,Mexico City,Mexico,,60.84,32.31,,1.654,51.34,134.0,Unhealthy for Sensitive Groups,6.4,42.8,2.98,1019.0
2022-12-15,Mexico City,Mexico,50.37,97.05,52.54,10.93,1.063,62.29,137.0,Unhealthy for Sensitive Groups,9.3,42.7,2.12,1019.3
2022-12-16,Mexico City,Mexico,50.15,67.59,32.98,13.57,1.582,60.4,137.0,Unhealthy for Sensitive Groups,1.7,50.8,2.01,1004.4
2022-12-17,Mexico City,Mexico,50.69,90.97,,16.2,,44.9,138.0,Unhealthy for Sensitive Groups,6.7,39.6,5.64,1019.1
2022-12-18,Mexico City,Mexico,56.0,93.7,,12.67,1.467,39.39,150.0,Unhealthy for Sensitive Groups,9.9,45.3,5.38,1020.7
2022-12-19,Mexico City,Mexico,58.41,87.77,39.77,10.8,1.524,32.15,152.0,Unhealthy,5.6,42.5,2.8,1007.6
2022-12-20,Mexico City,Mexico,40.85,73.77,40.72,11.1,1.49,52.88,114.0,Unhealthy for Sensitive Groups,8.7,41.2,5.33,1012.3
2022-12-21,Mexico City,Mexico,55.23,91.75,43.09,16.36,1.382,52.55,150.0,Unhealthy for Sensitive Groups,8.1,50.7,2.94,1004.0
2022-12-22,Mexico City,Mexico,58.8,97.42,22.23,11.79,1.457,41.51,152.0,Unhealthy,9.1,46.9,3.83,1023.5
2022-12-23,Mexico City,Mexico,36.32,94.4,39.36,10.64,1.822,42.36,,Unhealthy for Sensitive Groups,7.5,51.1,1.5,1020.6
2022-12-24,Mexico City,Mexico,58.46,75.57,38.38,12.07,1.697,31.61,152.0,Unhealthy,6.0,54.5,2.49,1010.9
2022-12-25,Mexico City,Mexico,56.33,,47.73,10.28,2.016,61.87,150.0,Unhealthy for Sensitive Groups,11.6,43.8,,1011.6
2022-12-26,Mexico City,Mexico,61.63,99.71,40.66,,1.48,24.32,153.0,,8.7,49.9,1.66,1023.7
2022-12-27,Mexico City,Mexico,54.1,98.03,49.36,10.08,1.517,25.5,147.0,Unhealthy for Sensitive Groups,7.8,44.2,3.33,1012.1
2022-12-28,Mexico City,Mexico,45.44,101.7,45.54,11.72,2.206,28.84,125.0,Unhealthy for Sensitive Groups,5.0,61.7,5.14,
2022-12-29,Mexico City,Mexico,67.89,109.47,36.4,11.68,1.657,26.62,157.0,Unhealthy,6.4,64.4,1.41,1016.1
2022-12-30,Mexico City,Mexico,54.11,94.49,33.46,13.29,0.938,37.57,147.0,Unhealthy for Sensitive Groups,7.9,51.9,5.7,1007.8
2022-12-31,Mexico City,Mexico,62.78,110.16,37.06,7.92,1.349,53.93,154.0,Unhealthy,11.3,44.3,3.79,1017.4
2023-01-01,Mexico City,Mexico,63.69,99.19,52.19,14.06,1.437,44.02,154.0,Unhealthy,8.8,55.5,0.95,1009.5
2023-01-02,Mexico City,Mexico,57.25,101.54,48.9,6.19,1.815,42.67,151.0,Unhealthy,4.5,44.7,0.61,1015.1
2023-01-03,Mexico City,Mexico,49.92,79.33,58.18,,1.758,38.51,136.0,Unhealthy for Sensitive Groups,8.4,49.5,5.25,1018.8
2023-01-04,Mexico City,Mexico,,73.57,,12.43,0.911,68.33,149.0,Unhealthy for Sensitive Groups,9.3,50.8,0.18,1018.0
2023-01-05,Mexico City,Mexico,40.01,116.84,26.77,,1.912,43.71,112.0,Unhealthy for Sensitive Groups,8.7,52.5,0.34,1009.7
2023-01-06,Mexico City,Mexico,56.8,101.69,48.61,9.61,1.689,48.75,151.0,Unhealthy,3.3,37.7,5.19,1013.1
2023-01-07,Mexico City,Mexico,65.29,119.46,51.43,10.89,1.331,39.86,155.0,,10.0,59.8,0.44,1013.9
2023-01-08,Mexico City,Mexico,63.35,108.64,51.47,7.88,0.938,46.36,154.0,Unhealthy,12.9,52.3,3.49,1005.9
2023-01-09,Mexico City,Mexico,47.03,72.86,40.76,10.59,1.639,55.0,129.0,Unhealthy for Sensitive Groups,7.9,45.9,2.47,1023.7
2023-01-10,Mexico City,Mexico,42.96,90.43,,7.39,1.332,41.72,119.0,Unhealthy for Sensitive Groups,6.4,42.1,1.32,1011.4
2023-01-11,Mexico City,Mexico,,111.2,48.68,12.01,1.07,27.58,142.0,,10.0,68.1,,1002.6
2023-01-12,Mexico City,Mexico,60.77,106.69,44.82,11.99,1.228,,,Unhealthy,9.9,42.8,4.11,1008.1
2023-01-13,Mexico City,Mexico,63.38,81.14,41.75,13.28,1.814,49.2,154.0,Unhealthy,9.1,50.4,1.5,
2023-01-14,Mexico City,Mexico,68.42,89.83,37.29,,1.513,,,Unhealthy,6.8,,1.64,1009.1
2023-01-15,Mexico City,Mexico,60.3,72.09,33.16,13.99,1.421,50.12,153.0,Unhealthy,9.3,79.8,3.22,1008.0
2023-01-16,Mexico City,Mexico,56.46,82.45,44.85,11.36,1.819,54.57,151.0,,7.6,55.7,,1019.3
2023-01-17,Mexico City,Mexico,40.17,94.56,35.23,10.87,1.486,33.94,112.0,Unhealthy for Sensitive Groups,9.2,56.8,4.05,
2023-01-18,Mexico City,Mexico,55.78,91.23,46.53,9.76,1.375,40.95,150.0,Unhealthy for Sensitive Groups,13.2,43.8,3.99,1010.0
2023-01-19,Mexico City,Mexico,43.75,94.35,38.46,14.63,1.216,39.73,121.0,Unhealthy for Sensitive Groups,10.0,49.9,0.97,1005.1
2023-01-20,Mexico City,Mexico,58.83,108.0,33.73,,1.581,47.06,152.0,Unhealthy,11.5,53.2,4.74,1024.7
2023-01-21,Mexico City,Mexico,47.56,106.54,55.32,12.4,1.393,34.37,,Unhealthy for Sensitive Groups,6.2,25.5,5.55,1010.3
2023-01-22,Mexico City,Mexico,52.28,71.49,41.34,14.86,1.262,61.58,142.0,Unhealthy for Sensitive Groups,9.1,50.9,5.32,
2023-01-23,Mexico City,Mexico,62.84,129.18,48.51,12.51,1.719,31.84,154.0,Unhealthy,10.2,67.8,,1017.5
2023-01-24,Mexico City,Mexico,48.18,73.51,,16.37,1.578,38.05,132.0,Unhealthy for Sensitive Groups,9.1,48.1,3.76,1007.8
2023-01-25,Mexico City,Mexico,58.92,104.93,41.71,8.81,,27.32,152.0,Unhealthy,6.3,55.7,0.1,1014.0
2023-01-26,Mexico City,Mexico,62.42,122.42,30.55,11.17,1.208,46.39,154.0,Unhealthy,7.5,67.8,1.76,1013.6
2023-01-27,Mexico City,Mexico,59.97,96.08,40.64,7.91,1.371,23.74,152.0,Unhealthy,9.9,52.5,2.56,1010.3
2023-01-28,Mexico City,Mexico,42.3,130.48,46.17,9.01,1.125,46.04,117.0,Unhealthy for Sensitive Groups,5.3,43.5,5.05,1018.8
2023-01-29,Mexico City,Mexico,56.46,86.86,53.33,9.28,1.242,59.52,151.0,Unhealthy,10.1,54.2,3.7,1029.8
2023-01-30,Mexico City,Mexico,48.33,102.89,29.81,,1.795,50.97,132.0,Unhealthy for Sensitive Groups,11.8,56.5,2.33,1017.9
2023-01-31,Mexico City,Mexico,73.41,76.63,,12.38,1.573,14.14,159.0,Unhealthy,7.5,49.7,5.61,1009.8
2023-02-01,Mexico City,Mexico,46.17,78.96,56.59,14.6,1.373,41.38,127.0,Unhealthy for Sensitive Groups,5.2,42.0,1.72,1011.5
2023-02-02,Mexico City,Mexico,65.93,,33.96,11.01,1.347,39.26,156.0,Unhealthy,10.5,53.9,1.68,1021.7
2023-02-03,Mexico City,Mexico,44.7,93.01,34.54,9.46,1.776,49.97,123.0,Unhealthy for Sensitive Groups,13.9,58.5,0.1,1016.3
2023-02-04,Mexico City,Mexico,,69.28,36.76,,1.584,52.64,149.0,Unhealthy for Sensitive Groups,11.1,35.2,3.14,1003.4
2023-02-05,Mexico City,Mexico,76.07,103.28,48.14,8.18,1.73,44.15,161.0,Unhealthy,10.6,53.5,0.1,1013.9
2023-02-06,Mexico City,Mexico,49.65,75.42,35.31,10.74,1.326,46.55,136.0,Unhealthy for Sensitive Groups,10.4,26.6,,1012.3
2023-02-07,Mexico City,Mexico,52.17,114.96,35.07,8.25,1.694,43.05,142.0,Unhealthy for Sensitive Groups,13.7,31.7,2.31,1016.2
2023-02-08,Mexico City,Mexico,46.23,107.78,34.07,16.56,,46.13,127.0,Unhealthy for Sensitive Groups,9.2,47.0,6.65,1008.8
2023-02-09,Mexico City,Mexico,,107.75,35.5,13.99,1.33,24.1,142.0,Unhealthy for Sensitive Groups,13.9,69.9,5.71,1015.0
2023-02-10,Mexico City,Mexico,46.95,89.94,47.43,8.73,0.718,24.26,129.0,Unhealthy for Sensitive Groups,9.9,47.1,,1012.5
2023-02-11,Mexico City,Mexico,42.38,87.97,38.79,10.37,1.41,34.95,117.0,Unhealthy for Sensitive Groups,15.5,45.9,3.26,1022.2
2023-02-12,Mexico City,Mexico,45.19,100.57,37.71,17.05,1.267,29.23,124.0,Unhealthy for Sensitive Groups,14.9,67.8,4.51,1011.1
2023-02-13,Mexico City,Mexico,38.54,89.38,53.32,13.48,1.315,37.45,108.0,Unhealthy for Sensitive Groups,13.0,42.1,4.01,1019.5
2023-02-14,Mexico City,Mexico,56.89,87.19,33.57,12.88,,50.83,151.0,Unhealthy,14.3,38.8,1.93,1011.9
2023-02-15,Mexico City,Mexico,45.73,75.55,46.36,13.38,1.621,49.71,126.0,,16.9,48.1,4.72,
2023-02-16,Mexico City,Mexico,38.11,95.09,41.23,11.65,1.356,19.31,107.0,Unhealthy for Sensitive Groups,10.2,49.7,5.86,1014.4
2023-02-17,Mexico City,Mexico,50.12,82.86,35.7,15.35,1.321,60.56,137.0,Unhealthy for Sensitive Groups,12.0,49.4,3.3,1014.6
2023-02-18,Mexico City,Mexico,37.58,84.35,36.29,11.44,1.28,23.81,105.0,Unhealthy for Sensitive Groups,12.0,57.3,3.18,1009.7
2023-02-19,Mexico City,Mexico,30.46,77.04,42.74,14.72,0.456,56.96,89.0,Moderate,14.6,48.8,2.12,1018.5
2023-02-20,Mexico City,Mexico,52.7,59.02,46.57,12.44,1.815,47.09,143.0,Unhealthy for Sensitive Groups,17.5,62.2,2.74,1021.5
2023-02-21,Mexico City,Mexico,42.15,57.56,37.15,15.32,1.508,45.03,117.0,Unhealthy for Sensitive Groups,15.6,41.9,2.85,1014.2
2023-02-22,Mexico City,Mexico,53.43,,28.57,,1.304,30.25,145.0,Unhealthy for Sensitive Groups,10.7,53.2,0.66,1004.9
2023-02-23,Mexico City,Mexico,44.16,107.03,48.56,7.23,,52.66,122.0,Unhealthy for Sensitive Groups,17.5,43.0,4.2,1007.6
2023-02-24,Mexico City,Mexico,60.52,75.8,38.58,7.81,1.623,47.58,153.0,Unhealthy,14.4,46.4,2.58,1016.4
2023-02-25,Mexico City,Mexico,44.49,95.82,48.33,10.31,1.375,22.98,123.0,Unhealthy for Sensitive Groups,13.5,48.6,4.04,
2023-02-26,Mexico City,Mexico,54.02,99.9,39.96,8.8,1.724,30.93,147.0,Unhealthy for Sensitive Groups,11.9,49.3,1.43,1011.1
2023-02-27,Mexico City,Mexico,34.65,72.78,29.22,12.63,1.404,30.85,98.0,Moderate,11.0,45.5,2.92,1017.5
2023-02-28,Mexico City,Mexico,35.97,96.97,,9.99,0.973,40.07,101.0,Unhealthy for Sensitive Groups,11.3,50.3,,1025.7
2023-03-01,Mexico City,Mexico,49.19,84.94,40.93,15.62,1.352,34.28,134.0,Unhealthy for Sensitive Groups,,39.8,6.54,1015.7
2023-03-02,Mexico City,Mexico,59.86,69.18,42.63,10.89,0.795,31.0,152.0,Unhealthy,15.6,69.1,5.12,1016.9
2023-03-03,Mexico City,Mexico,64.74,70.91,43.2,8.29,1.341,36.76,155.0,Unhealthy,17.2,33.7,1.72,1021.8
2023-03-04,Mexico City,Mexico,59.25,,42.59,11.91,2.04,47.28,152.0,Unhealthy,16.2,46.0,3.65,1004.7
2023-03-05,Mexico City,Mexico,51.7,,40.84,14.23,1.745,60.66,141.0,Unhealthy for Sensitive Groups,12.4,56.9,4.57,1018.7
2023-03-06,Mexico City,Mexico,47.25,81.46,33.58,14.46,1.353,63.54,130.0,Unhealthy for Sensitive Groups,12.6,51.4,3.66,1002.9
2023-03-07,Mexico City,Mexico,56.23,98.03,33.4,11.09,,59.53,150.0,Unhealthy for Sensitive Groups,11.3,34.0,4.91,1016.0
2023-03-08,Mexico City,Mexico,55.02,83.72,45.33,11.09,1.209,66.61,149.0,,16.8,47.0,3.29,1006.5
2023-03-09,Mexico City,Mexico,62.97,62.46,38.35,11.93,0.755,41.91,154.0,Unhealthy,16.1,44.4,2.8,1016.7
2023-03-10,Mexico City,Mexico,60.16,83.58,26.85,9.44,1.11,31.9,153.0,Unhealthy,12.5,51.7,2.38,
2023-03-11,Mexico City,Mexico,59.44,42.79,51.18,12.29,,52.06,152.0,Unhealthy,15.9,39.5,3.25,
2023-03-12,Mexico City,Mexico,65.21,66.24,39.46,7.36,,46.14,155.0,Unhealthy,19.3,59.0,0.45,1011.6
2023-03-13,Mexico City,Mexico,43.56,62.0,43.29,10.66,1.36,43.89,120.0,,17.0,46.3,5.53,1015.0
2023-03-14,Mexico City,Mexico,32.48,81.28,36.31,11.93,1.266,48.64,94.0,Moderate,18.2,59.9,3.58,1014.4
2023-03-15,Mexico City,Mexico,64.64,86.61,10.62,,1.263,54.12,155.0,Unhealthy,20.3,36.6,2.14,1014.8
2023-03-16,Mexico City,Mexico,43.61,,35.38,,1.771,43.6,,Unhealthy for Sensitive Groups,16.2,52.5,3.67,1027.7
2023-03-17,Mexico City,Mexico,43.88,,32.74,9.66,0.974,49.88,121.0,Unhealthy for Sensitive Groups,14.1,50.3,5.57,1016.9
2023-03-18,Mexico City,Mexico,45.47,107.81,31.53,,1.059,52.68,125.0,Unhealthy for Sensitive Groups,15.5,52.6,5.78,1010.1
2023-03-19,Mexico City,Mexico,61.4,,31.82,14.2,1.045,26.32,153.0,Unhealthy,13.4,54.8,1.85,1011.3
2023-03-20,Mexico City,Mexico,42.89,95.75,40.85,11.99,1.398,43.66,119.0,Unhealthy for Sensitive Groups,15.5,40.6,4.2,1010.4
2023-03-21,Mexico City,Mexico,54.65,71.55,40.17,14.49,1.872,46.1,148.0,Unhealthy for Sensitive Groups,19.6,36.5,1.58,1013.6
2023-03-22,Mexico City,Mexico,53.56,,30.13,8.34,1.477,49.22,145.0,Unhealthy for Sensitive Groups,19.0,52.3,4.48,1012.9
2023-03-23,Mexico City,Mexico,49.2,79.67,22.96,11.76,1.292,48.89,134.0,Unhealthy for Sensitive Groups,15.8,47.4,3.26,999.4
2023-03-24,Mexico City,Mexico,45.07,71.21,38.75,9.49,1.147,,124.0,,,,3.69,1004.6
2023-03-25,Mexico City,Mexico,43.58,61.26,29.49,11.52,0.824,,120.0,Unhealthy for Sensitive Groups,14.4,45.8,0.1,
2023-03-26,Mexico City,Mexico,55.23,68.26,36.21,7.98,1.016,53.8,150.0,Unhealthy for Sensitive Groups,16.6,42.2,0.1,1006.3
2023-03-27,Mexico City,Mexico,38.4,45.71,34.0,10.61,0.95,48.36,107.0,Unhealthy for Sensitive Groups,17.6,61.2,0.37,1017.5
2023-03-28,Mexico City,Mexico,47.26,54.1,34.17,,,51.45,130.0,Unhealthy for Sensitive Groups,14.8,50.2,4.72,
2023-03-29,Mexico City,Mexico,,98.83,35.55,5.43,1.661,40.4,101.0,Unhealthy for Sensitive Groups,21.3,41.5,5.48,1014.4
2023-03-30,Mexico City,Mexico,,56.97,29.7,7.96,0.695,36.25,105.0,Unhealthy for Sensitive Groups,24.5,46.4,3.89,1009.2
2023-03-31,Mexico City,Mexico,54.86,84.23,30.52,7.68,0.825,40.8,149.0,Unhealthy for Sensitive Groups,21.0,46.5,1.93,1008.6
2023-04-01,Mexico City,Mexico,55.84,62.29,37.81,10.53,1.204,44.15,150.0,Unhealthy for Sensitive Groups,23.0,53.6,3.14,1008.5
2023-04-02,Mexico City,Mexico,35.09,89.64,39.47,14.33,1.244,56.55,99.0,Moderate,14.3,54.5,5.16,1021.6
2023-04-03,Mexico City,Mexico,18.39,42.6,37.87,10.18,0.715,55.62,64.0,Moderate,19.5,42.9,1.67,1008.0
2023-04-04,Mexico City,Mexico,34.67,42.65,45.9,13.43,1.484,49.45,98.0,Moderate,18.2,35.7,4.71,1010.7
2023-04-05,Mexico City,Mexico,59.87,70.09,33.63,7.2,1.69,27.44,152.0,Unhealthy,20.5,43.6,5.06,1012.9
2023-04-06,Mexico City,Mexico,33.91,72.52,42.07,10.35,1.332,63.01,97.0,Moderate,19.7,63.2,3.41,1012.5
2023-04-07,Mexico City,Mexico,61.72,64.61,37.96,5.12,0.718,63.1,153.0,Unhealthy,19.3,55.7,6.01,1006.3
2023-04-08,Mexico City,Mexico,66.43,52.72,35.73,12.26,1.238,59.89,156.0,,19.4,47.2,4.18,1017.1
2023-04-09,Mexico City,Mexico,28.82,76.42,29.22,7.64,1.513,50.58,86.0,Moderate,21.2,54.0,4.59,1012.8
2023-04-10,Mexico City,Mexico,,54.76,34.05,10.11,1.422,65.83,115.0,Unhealthy for Sensitive Groups,19.8,58.4,1.6,1014.6
2023-04-11,Mexico City,Mexico,53.08,88.33,,12.18,1.238,48.03,,Unhealthy for Sensitive Groups,24.6,31.1,4.49,1010.4
2023-04-12,Mexico City,Mexico,41.25,104.67,36.84,7.75,0.568,44.72,115.0,Unhealthy for Sensitive Groups,24.1,46.2,3.28,
2023-04-13,Mexico City,Mexico,31.42,95.73,33.63,10.25,1.651,52.01,91.0,Moderate,20.7,50.5,1.06,1014.3
2023-04-14,Mexico City,Mexico,40.02,62.45,39.5,9.62,1.191,58.22,112.0,Unhealthy for Sensitive Groups,23.1,48.0,0.72,1008.0
2023-04-15,Mexico City,Mexico,37.33,76.36,34.58,12.43,1.106,83.48,105.0,Unhealthy for Sensitive Groups,25.2,44.4,3.26,1010.1
2023-04-16,Mexico City,Mexico,46.83,74.42,36.39,4.02,0.852,44.19,129.0,Unhealthy for Sensitive Groups,22.6,41.8,2.39,1005.5
2023-04-17,Mexico City,Mexico,41.41,94.18,,,1.684,64.26,115.0,Unhealthy for Sensitive Groups,23.7,36.0,5.28,1010.1
2023-04-18,Mexico City,Mexico,43.69,,29.82,9.16,0.591,43.01,121.0,Unhealthy for Sensitive Groups,22.7,34.0,6.48,1012.1
2023-04-19,Mexico City,Mexico,42.69,39.17,25.88,8.0,0.456,59.48,118.0,Unhealthy for Sensitive Groups,25.7,49.8,3.65,1011.7
2023-04-20,Mexico City,Mexico,30.68,63.87,31.49,10.14,0.802,55.95,90.0,Moderate,21.6,47.2,4.04,999.6
2023-04-21,Mexico City,Mexico,,67.85,39.71,2.85,1.302,45.45,134.0,Unhealthy for Sensitive Groups,25.2,56.4,6.74,1015.3
2023-04-22,Mexico City,Mexico,17.92,54.32,33.25,8.84,0.711,64.44,63.0,Moderate,29.6,50.7,5.46,1014.9
2023-04-23,Mexico City,Mexico,29.75,40.12,31.73,9.16,0.921,57.7,88.0,Moderate,20.7,49.4,3.53,1008.9
2023-04-24,Mexico City,Mexico,26.75,40.83,44.63,5.71,1.072,66.42,82.0,Moderate,26.3,66.3,1.08,1012.5
2023-04-25,Mexico City,Mexico,28.1,65.36,23.92,8.66,0.719,44.8,84.0,Moderate,21.3,40.4,4.09,1010.9
2023-04-26,Mexico City,Mexico,38.92,35.75,30.89,7.44,1.404,80.24,109.0,Unhealthy for Sensitive Groups,24.9,55.9,2.94,
2023-04-27,Mexico City,Mexico,33.81,62.39,27.08,9.13,1.148,59.95,97.0,Moderate,24.5,64.0,3.37,1017.6
2023-04-28,Mexico City,Mexico,35.21,72.9,36.01,10.93,1.253,72.35,100.0,Moderate,21.8,41.7,5.82,1007.6
2023-04-29,Mexico City,Mexico,38.95,79.84,27.67,7.07,,63.28,109.0,Unhealthy for Sensitive Groups,24.6,62.9,,1022.1
2023-04-30,Mexico City,Mexico,48.19,73.61,,11.96,0.779,56.91,132.0,Unhealthy for Sensitive Groups,22.8,52.5,2.23,1003.4
2023-05-01,Mexico City,Mexico,65.72,38.66,38.34,10.92,1.176,58.5,155.0,Unhealthy,21.2,52.2,5.81,1017.3
2023-05-02,Mexico City,Mexico,37.74,86.44,34.43,7.85,1.22,60.54,106.0,Unhealthy for Sensitive Groups,21.2,69.1,4.67,997.6
2023-05-03,Mexico City,Mexico,46.0,81.19,34.76,11.62,1.165,54.38,126.0,Unhealthy for Sensitive Groups,26.0,,5.95,1006.8
2023-05-04,Mexico City,Mexico,50.94,52.93,27.55,8.32,1.597,46.24,139.0,Unhealthy for Sensitive Groups,24.1,56.0,,1014.0
2023-05-05,Mexico City,Mexico,47.35,37.21,25.12,15.35,0.716,65.84,130.0,Unhealthy for Sensitive Groups,24.4,36.3,1.96,1008.0
2023-05-06,Mexico City,Mexico,46.45,45.51,37.51,6.5,1.145,67.48,128.0,Unhealthy for Sensitive Groups,25.5,57.9,4.07,1018.3
2023-05-07,Mexico City,Mexico,20.75,38.95,24.11,5.3,1.067,64.1,69.0,Moderate,29.5,56.9,2.6,
2023-05-08,Mexico City,Mexico,44.62,69.89,29.27,5.82,,52.94,123.0,Unhealthy for Sensitive Groups,27.5,57.2,2.63,1014.8
2023-05-09,Mexico City,Mexico,37.92,59.64,22.45,6.24,1.18,69.06,106.0,Unhealthy for Sensitive Groups,27.4,51.8,1.08,1014.2
2023-05-10,Mexico City,Mexico,34.74,46.77,14.76,4.38,0.697,64.06,99.0,Moderate,27.7,62.3,2.72,1016.8
2023-05-11,Mexico City,Mexico,37.68,74.79,37.66,11.16,1.173,63.91,106.0,Unhealthy for Sensitive Groups,26.1,51.0,,1006.4
2023-05-12,Mexico City,Mexico,14.1,29.67,25.15,7.68,1.053,65.9,54.0,Moderate,27.7,49.1,5.35,1016.7
2023-05-13,Mexico City,Mexico,27.68,75.36,24.73,7.4,0.915,72.11,84.0,Moderate,30.3,43.5,5.39,1023.3
2023-05-14,Mexico City,Mexico,47.27,43.66,34.99,8.27,0.549,53.87,130.0,Unhealthy for Sensitive Groups,22.7,51.0,3.99,1013.7
2023-05-15,Mexico City,Mexico,24.31,36.84,28.74,9.27,0.917,56.44,76.0,Moderate,24.9,55.3,2.13,1016.4
2023-05-16,Mexico City,Mexico,30.2,50.7,33.91,7.64,0.67,51.11,89.0,Moderate,21.4,51.0,,1022.8
2023-05-17,Mexico City,Mexico,37.06,62.33,22.27,5.71,1.117,63.44,104.0,Unhealthy for Sensitive Groups,24.1,60.9,3.02,1007.9
2023-05-18,Mexico City,Mexico,52.83,43.02,22.82,10.73,1.487,,144.0,Unhealthy for Sensitive Groups,30.6,49.1,,1006.8
2023-05-19,Mexico City,Mexico,46.74,62.32,27.87,5.52,0.768,72.58,128.0,Unhealthy for Sensitive Groups,24.0,40.3,2.71,1013.6
2023-05-20,Mexico City,Mexico,29.84,,37.0,8.03,,72.73,,Moderate,25.5,27.7,,1006.1
2023-05-21,Mexico City,Mexico,52.28,51.95,34.43,11.09,1.145,72.1,142.0,Unhealthy for Sensitive Groups,27.1,51.8,1.16,1009.0
2023-05-22,Mexico City,Mexico,12.76,45.38,14.98,8.73,0.207,65.99,52.0,Moderate,27.3,52.2,0.67,1021.2
2023-05-23,Mexico City,Mexico,31.65,43.98,17.23,6.8,0.386,70.43,92.0,Moderate,22.4,45.6,2.83,1008.4
2023-05-24,Mexico City,Mexico,25.58,41.67,24.8,9.59,,80.78,79.0,Moderate,30.4,58.6,3.39,1011.1
2023-05-25,Mexico City,Mexico,49.29,51.45,16.88,8.39,,,135.0,,26.5,,1.62,1015.6
2023-05-26,Mexico City,Mexico,28.38,39.7,19.08,7.51,0.84,81.83,85.0,Moderate,24.6,72.6,3.97,1015.3
2023-05-27,Mexico City,Mexico,39.09,,38.85,5.33,1.129,76.69,109.0,Unhealthy for Sensitive Groups,26.3,56.2,3.24,1015.4
2023-05-28,Mexico City,Mexico,37.69,50.61,26.42,5.51,0.563,81.55,106.0,Unhealthy for Sensitive Groups,25.2,62.2,,1013.2
2023-05-29,Mexico City,Mexico,37.02,68.54,25.41,12.1,0.342,48.01,104.0,Unhealthy for Sensitive Groups,23.5,,1.21,1009.6
2023-05-30,Mexico City,Mexico,25.1,42.4,15.45,6.84,1.055,66.91,78.0,Moderate,26.6,57.7,4.97,1010.1
2023-05-31,Mexico City,Mexico,42.23,43.95,28.11,3.83,0.579,,117.0,Unhealthy for Sensitive Groups,27.3,45.9,2.08,1014.5
2023-06-01,Mexico City,Mexico,39.37,46.16,25.17,6.55,0.52,68.0,110.0,Unhealthy for Sensitive Groups,30.9,46.9,7.05,1010.0
2023-06-02,Mexico City,Mexico,22.7,82.48,33.19,5.27,0.759,49.77,73.0,Moderate,29.2,45.4,3.3,1005.8
2023-06-03,Mexico City,Mexico,41.55,36.52,26.04,6.35,1.25,82.96,115.0,Unhealthy for Sensitive Groups,27.8,48.3,1.52,1002.9
2023-06-04,Mexico City,Mexico,16.13,52.86,28.89,9.5,0.786,74.87,59.0,Moderate,26.4,46.9,4.69,1008.6
2023-06-05,Mexico City,Mexico,31.48,49.89,22.92,,1.127,80.6,92.0,Moderate,28.5,55.6,2.71,1019.5
2023-06-06,Mexico City,Mexico,40.08,39.84,23.69,6.02,0.995,79.44,112.0,Unhealthy for Sensitive Groups,25.2,49.0,5.98,
2023-06-07,Mexico City,Mexico,38.82,73.46,22.86,9.86,,,109.0,Unhealthy for Sensitive Groups,28.8,45.9,,
2023-06-08,Mexico City,Mexico,30.7,54.91,42.54,,0.396,67.56,90.0,Moderate,27.6,38.6,3.93,1021.8
2023-06-09,Mexico City,Mexico,45.3,47.36,,8.89,1.612,77.22,125.0,Unhealthy for Sensitive Groups,25.6,47.4,2.09,1015.3
2023-06-10,Mexico City,Mexico,36.37,47.37,17.25,4.91,,71.05,102.0,,34.3,42.3,,1007.4
2023-06-11,Mexico City,Mexico,40.89,41.87,19.85,11.0,0.05,80.5,114.0,Unhealthy for Sensitive Groups,27.2,70.0,2.62,1008.4
