ExpenseID,Date,Category,Amount,Quantity,MonthlyBudget,PaymentMethod,Description,Merchant,City
2787,2025-08-19,Bills,8867.0,4.0,36589.0,Debit Card,Expense 2787,Ola,Vadodara
2788,2025-01-12,Health,6012.0,3.0,59954.0,Debit Card,Expense 2788,Medical Store,Ahmedabad
2789,2025-05-03,Health,,11.0,5045.0,Cash,,Zomato,Pune
2790,2025-03-10,Food,17334.0,1.0,16956.0,UPI,Expense 2790,DMart,Hyderabad
2791,2025-11-08,Food,11765.0,3.0,59790.0,Net Banking,Expense 2791,Medical Store,Bangalore
2792,2025-06-13,Shopping,14343.0,12.0,58377.0,Debit Card,Expense 2792,Zomato,Bangalore
2793,2025-12-25,Health,,3.0,19744.0,UPI,Expense 2793,Uber,Mumbai
2794,2025-09-05,Rent,,7.0,9639.0,Net Banking,Expense 2794,,Pune
2795,2025-02-13,Travel,10157.0,5.0,9356.0,Wallet,Expense 2795,Zomato,Ahmedabad
2796,2025-02-28,Medical,16567.0,13.0,,Cash,Expense 2796,Uber,Vadodara
2797,2025-04-24,Transport,9122.0,12.0,33818.0,Cash,Expense 2797,Big Bazaar,Bangalore
2798,2025-10-24,Transport,1087.0,9.0,22323.0,Wallet,,,Ahmedabad
2799,2025-11-21,Fuel,,4.0,22477.0,Debit Card,Expense 2799,Flipkart,Ahmedabad
2800,2025-08-18,Medical,,11.0,46055.0,Credit Card,Expense 2800,Big Bazaar,Hyderabad
2801,2025-12-25,Travel,19781.0,5.0,7598.0,UPI,Expense 2801,Reliance Fresh,Surat
2802,2025-12-24,Food,,2.0,30068.0,Credit Card,Expense 2802,Zomato,Hyderabad
2803,2025-07-28,Fuel,14624.0,2.0,49548.0,UPI,Expense 2803,Medical Store,Surat
2804,2025-09-15,Shopping,19802.0,13.0,37278.0,Cash,Expense 2804,Flipkart,Surat
2805,2025-04-27,Transport,18519.0,4.0,7346.0,Cash,Expense 2805,Ola,Pune
2806,2025-08-12,Groceries,16481.0,15.0,51027.0,Net Banking,Expense 2806,Swiggy,Mumbai
2807,2025-01-11,Bills,,2.0,21019.0,Credit Card,Expense 2807,Swiggy,Rajkot
2808,2025-06-10,Travel,1895.0,4.0,49362.0,Net Banking,Expense 2808,Flipkart,Delhi
2809,2025-08-09,Bills,6883.0,12.0,15645.0,Wallet,Expense 2809,Amazon,Bangalore
2810,2025-01-25,Medical,2286.0,,40614.0,Cash,Expense 2810,Zomato,Rajkot
2811,2025-11-02,Education,1647.0,,17009.0,UPI,Expense 2811,Zomato,Hyderabad
2812,2025-05-09,Travel,2240.0,4.0,37020.0,Cash,Expense 2812,Uber,Rajkot
2813,2025-02-24,Entertainment,6143.0,9.0,9414.0,Debit Card,Expense 2813,Medical Store,Surat
2814,2025-04-21,Transport,1195.0,2.0,46132.0,Debit Card,Expense 2814,,Delhi
2815,2025-08-28,Entertainment,724.0,6.0,7706.0,Wallet,Expense 2815,DMart,Surat
2816,2025-06-04,Groceries,6705.0,8.0,16161.0,Wallet,Expense 2816,DMart,Delhi
2817,2025-06-11,Fuel,18039.0,5.0,13875.0,Wallet,Expense 2817,Zomato,Ahmedabad
2818,2025-07-14,Rent,2793.0,9.0,35328.0,UPI,Expense 2818,DMart,Hyderabad
2819,2025-09-11,Rent,17746.0,12.0,19770.0,Cash,Expense 2819,Reliance Fresh,Pune
2820,2025-11-01,Groceries,10460.0,14.0,14238.0,UPI,Expense 2820,Amazon,Delhi
2821,2025-01-24,Education,9275.0,8.0,19912.0,Debit Card,Expense 2821,Amazon,Hyderabad
2822,2025-03-05,Education,4252.0,14.0,58506.0,Cash,Expense 2822,Ola,Mumbai
2823,2025-12-18,Bills,18173.0,2.0,46001.0,UPI,Expense 2823,Big Bazaar,Rajkot
2824,2025-02-24,Bills,5934.0,2.0,19949.0,Debit Card,Expense 2824,Zomato,Pune
2825,2025-07-06,Medical,7851.0,2.0,56806.0,Debit Card,Expense 2825,DMart,Hyderabad
2826,2025-04-25,Health,1040.0,15.0,12291.0,Cash,Expense 2826,Uber,Vadodara
2827,2025-08-01,Education,8891.0,1.0,42659.0,Credit Card,Expense 2827,DMart,Hyderabad
2828,2025-08-01,Transport,5342.0,15.0,36510.0,Credit Card,Expense 2828,Reliance Fresh,Jaipur
2829,2025-07-26,Health,15853.0,3.0,17897.0,Debit Card,Expense 2829,Zomato,Surat
2830,2025-01-12,Food,1075.0,1.0,47513.0,Wallet,,Flipkart,Pune
2831,2025-10-17,Groceries,7593.0,6.0,39963.0,Wallet,Expense 2831,Swiggy,Vadodara
2832,2025-11-04,Food,19009.0,5.0,25660.0,UPI,Expense 2832,Ola,Bangalore
2833,2025-06-02,Medical,,10.0,16320.0,UPI,Expense 2833,,Pune
2834,2025-03-27,Travel,8359.0,12.0,22405.0,Cash,Expense 2834,DMart,Mumbai
2835,2025-06-24,Fuel,15145.0,,34706.0,Net Banking,Expense 2835,Flipkart,Rajkot
2836,2025-05-18,Food,13870.0,14.0,,Cash,Expense 2836,Swiggy,Mumbai
2837,2025-12-21,Transport,10297.0,5.0,59476.0,Credit Card,Expense 2837,,Pune
2838,2025-07-26,Transport,95.0,7.0,13626.0,Debit Card,Expense 2838,Flipkart,Jaipur
2839,2025-01-16,Groceries,16472.0,8.0,,Cash,Expense 2839,Zomato,Pune
2840,2025-06-28,Bills,17075.0,14.0,58558.0,UPI,Expense 2840,DMart,Vadodara
2841,2025-09-24,Bills,11150.0,10.0,55208.0,Debit Card,Expense 2841,Reliance Fresh,Hyderabad
2842,2025-12-17,Transport,14568.0,10.0,,Credit Card,Expense 2842,Swiggy,Surat
2843,2025-02-25,Medical,11593.0,4.0,48936.0,Wallet,Expense 2843,Reliance Fresh,Hyderabad
2844,2025-04-19,Food,5519.0,15.0,20725.0,Debit Card,Expense 2844,Swiggy,Ahmedabad
2845,2025-12-21,Health,7725.0,13.0,19960.0,UPI,Expense 2845,Swiggy,Jaipur
2846,2025-05-09,Entertainment,1290.0,12.0,,Debit Card,Expense 2846,Zomato,Pune
2847,2025-09-07,Travel,16322.0,8.0,46793.0,Net Banking,Expense 2847,Zomato,Hyderabad
2848,2025-01-20,Transport,15813.0,14.0,29978.0,Wallet,Expense 2848,Reliance Fresh,Bangalore
2849,2025-09-05,Travel,1863.0,7.0,57798.0,Debit Card,Expense 2849,DMart,Ahmedabad
2850,2025-01-04,Bills,19931.0,5.0,43979.0,Credit Card,Expense 2850,,Bangalore
2851,2025-10-16,Food,1005.0,6.0,40179.0,Credit Card,Expense 2851,Amazon,Surat
2852,2025-09-26,Groceries,8096.0,1.0,59618.0,Credit Card,Expense 2852,Flipkart,Vadodara
2853,2025-12-09,Groceries,5755.0,9.0,56159.0,Credit Card,Expense 2853,Ola,Vadodara
2854,2025-05-26,Travel,3394.0,6.0,46418.0,Net Banking,Expense 2854,Swiggy,Jaipur
2855,2025-04-09,Rent,15397.0,7.0,20434.0,Cash,Expense 2855,Big Bazaar,Rajkot
2856,2025-07-14,Travel,7283.0,15.0,41254.0,Wallet,Expense 2856,Zomato,Delhi
2857,2025-11-15,Travel,5860.0,14.0,,Debit Card,Expense 2857,Ola,Hyderabad
2858,2025-06-25,Bills,4149.0,5.0,54503.0,Cash,Expense 2858,Uber,Bangalore
2859,2025-05-12,Health,3909.0,13.0,18131.0,Credit Card,Expense 2859,Uber,Bangalore
2860,2025-05-16,Entertainment,6128.0,7.0,9184.0,Net Banking,Expense 2860,Ola,Ahmedabad
2861,2025-11-11,Transport,5504.0,14.0,26775.0,Net Banking,Expense 2861,Reliance Fresh,Pune
2862,2025-10-20,Rent,16890.0,7.0,7002.0,Debit Card,Expense 2862,DMart,Surat
2863,2025-10-11,Health,2276.0,1.0,53223.0,Debit Card,Expense 2863,Amazon,Hyderabad
2864,2025-11-08,Travel,8744.0,13.0,36887.0,Wallet,Expense 2864,Zomato,Vadodara
2865,2025-03-17,Education,5525.0,1.0,43127.0,Credit Card,Expense 2865,Reliance Fresh,Vadodara
2866,2025-11-15,Travel,9292.0,8.0,52138.0,Credit Card,Expense 2866,DMart,Hyderabad
2867,2025-03-22,Fuel,12260.0,4.0,44205.0,Wallet,Expense 2867,Flipkart,Delhi
2868,2025-12-07,Bills,8509.0,10.0,35904.0,Credit Card,Expense 2868,Zomato,Jaipur
2869,2025-08-13,Entertainment,,5.0,57549.0,Wallet,Expense 2869,Uber,Vadodara
2870,2025-11-04,Entertainment,4865.0,13.0,26666.0,Cash,Expense 2870,Reliance Fresh,Bangalore
2871,2025-10-07,Food,12085.0,12.0,14331.0,Wallet,Expense 2871,Swiggy,Surat
2872,2025-10-22,Health,8171.0,1.0,37396.0,Debit Card,Expense 2872,,Surat
2873,2025-04-01,Bills,12751.0,4.0,12230.0,Cash,Expense 2873,Zomato,Bangalore
2874,2025-11-18,Fuel,2510.0,1.0,40748.0,Credit Card,Expense 2874,DMart,Bangalore
2875,2025-12-13,Medical,13011.0,5.0,5788.0,Net Banking,Expense 2875,Big Bazaar,Rajkot
2876,2025-10-28,Bills,16367.0,13.0,22468.0,Net Banking,Expense 2876,DMart,Pune
2877,2025-10-27,Transport,18205.0,1.0,,Wallet,Expense 2877,Reliance Fresh,Mumbai
2878,2025-06-06,Groceries,1868.0,6.0,5883.0,Debit Card,Expense 2878,Zomato,Mumbai
2879,2025-08-19,Rent,10377.0,8.0,34662.0,Cash,Expense 2879,Amazon,Hyderabad
2880,2025-04-10,Fuel,2883.0,8.0,33521.0,Debit Card,Expense 2880,DMart,Jaipur
2881,2025-04-25,Groceries,6361.0,1.0,5208.0,Net Banking,Expense 2881,DMart,Vadodara
2882,2025-10-11,Transport,515.0,2.0,29076.0,Credit Card,Expense 2882,DMart,Rajkot
2883,2025-05-28,Groceries,7920.0,11.0,,Net Banking,Expense 2883,Amazon,Rajkot
2884,2025-12-04,Shopping,18272.0,5.0,12501.0,UPI,Expense 2884,Big Bazaar,Ahmedabad
2885,2025-09-13,Shopping,1046.0,,39283.0,UPI,Expense 2885,Medical Store,Jaipur
2886,2025-04-06,Shopping,19834.0,4.0,40028.0,UPI,Expense 2886,Flipkart,Jaipur
2887,2025-06-16,Fuel,19784.0,14.0,19964.0,Cash,Expense 2887,Reliance Fresh,Rajkot
2888,2025-02-20,Entertainment,18745.0,4.0,59152.0,Cash,Expense 2888,Swiggy,Vadodara
2889,2025-01-27,Food,11225.0,11.0,12764.0,Credit Card,Expense 2889,Uber,Mumbai
2890,2025-02-28,Travel,,1.0,15670.0,UPI,Expense 2890,Swiggy,Bangalore
2891,2025-06-26,Bills,15691.0,5.0,19377.0,Credit Card,Expense 2891,Flipkart,Ahmedabad
2892,2025-03-15,Travel,12346.0,8.0,12826.0,UPI,Expense 2892,Zomato,Rajkot
2893,2025-04-23,Health,2554.0,15.0,31252.0,Net Banking,Expense 2893,Medical Store,Hyderabad
2894,2025-02-19,Entertainment,2016.0,1.0,36266.0,Wallet,,,Mumbai
2895,2025-03-25,Bills,14229.0,6.0,46543.0,UPI,Expense 2895,Zomato,Bangalore
2896,2025-12-14,Travel,19965.0,12.0,37772.0,Cash,Expense 2896,Amazon,Pune
2897,2025-07-28,Fuel,17619.0,6.0,,Cash,Expense 2897,Ola,Rajkot
2898,2025-04-10,Food,4151.0,14.0,45924.0,Credit Card,Expense 2898,Flipkart,Ahmedabad
2899,2025-06-09,Food,17296.0,15.0,52017.0,UPI,Expense 2899,Medical Store,Jaipur
2900,2025-04-10,Shopping,204.0,1.0,,Net Banking,Expense 2900,Zomato,Rajkot
2901,2025-10-05,Entertainment,5123.0,5.0,53091.0,Net Banking,Expense 2901,Flipkart,Bangalore
2902,2025-11-12,Health,19716.0,7.0,19485.0,Net Banking,Expense 2902,Uber,Vadodara
2903,2025-12-26,Transport,18276.0,15.0,15817.0,UPI,,Reliance Fresh,Delhi
2904,2025-09-15,Travel,2914.0,9.0,12664.0,Debit Card,Expense 2904,Ola,Vadodara
2905,2025-07-12,Fuel,11512.0,10.0,31236.0,Cash,,Ola,Vadodara
2906,2025-11-10,Fuel,19502.0,10.0,,Wallet,Expense 2906,Zomato,Rajkot
2907,2025-04-25,Groceries,8900.0,4.0,54464.0,UPI,Expense 2907,Flipkart,Vadodara
2908,2025-10-20,Shopping,,1.0,41524.0,Debit Card,Expense 2908,Amazon,Hyderabad
2909,2025-05-23,Bills,7497.0,11.0,22126.0,Credit Card,Expense 2909,Reliance Fresh,Jaipur
2910,2025-02-02,Fuel,10733.0,,16549.0,Debit Card,Expense 2910,Uber,Delhi
2911,2025-03-24,Medical,12577.0,8.0,,UPI,Expense 2911,Flipkart,Ahmedabad
2912,2025-02-19,Health,3974.0,7.0,56172.0,Cash,Expense 2912,Flipkart,Rajkot
2913,2025-06-06,Bills,4659.0,13.0,39711.0,Net Banking,Expense 2913,Ola,Vadodara
2914,2025-04-26,Travel,6387.0,8.0,41157.0,Debit Card,Expense 2914,Amazon,Rajkot
2915,2025-06-13,Transport,10575.0,15.0,13583.0,UPI,Expense 2915,Zomato,Rajkot
2916,2025-01-22,Groceries,18903.0,1.0,35006.0,UPI,Expense 2916,Reliance Fresh,Rajkot
2917,2025-01-08,Health,8303.0,3.0,15147.0,UPI,,Amazon,Ahmedabad
2918,2025-01-16,Health,10457.0,5.0,22742.0,Cash,Expense 2918,Uber,Ahmedabad
2919,2025-05-12,Medical,16914.0,3.0,22820.0,Wallet,Expense 2919,Ola,Delhi
2920,2025-06-02,Travel,7892.0,1.0,39303.0,Net Banking,Expense 2920,Big Bazaar,Ahmedabad
2921,2025-07-01,Shopping,5695.0,4.0,,UPI,Expense 2921,DMart,Bangalore
2922,2025-06-02,Travel,,14.0,49837.0,Credit Card,Expense 2922,Medical Store,Bangalore
2923,2025-07-19,Travel,4678.0,2.0,34710.0,Cash,Expense 2923,Flipkart,Ahmedabad
2924,2025-07-15,Travel,11481.0,5.0,21877.0,Debit Card,Expense 2924,Medical Store,Rajkot
2925,2025-04-04,Shopping,6780.0,11.0,10173.0,Cash,Expense 2925,Flipkart,Jaipur
2926,2025-12-07,Shopping,15418.0,13.0,41534.0,Debit Card,Expense 2926,Ola,Ahmedabad
2927,2025-08-10,Groceries,5774.0,6.0,31543.0,UPI,Expense 2927,Amazon,Ahmedabad
2928,2025-12-19,Education,9171.0,3.0,22281.0,Cash,Expense 2928,Reliance Fresh,Pune
2929,2025-08-15,Travel,13724.0,1.0,21565.0,Debit Card,Expense 2929,Uber,Hyderabad
2930,2025-10-12,Groceries,12781.0,12.0,31675.0,UPI,Expense 2930,Swiggy,Jaipur
2931,2025-02-28,Entertainment,7911.0,15.0,53438.0,Net Banking,Expense 2931,Reliance Fresh,Rajkot
2932,2025-07-24,Entertainment,18033.0,14.0,,Wallet,Expense 2932,Medical Store,Jaipur
2933,2025-10-03,Travel,4285.0,8.0,52784.0,Cash,Expense 2933,Reliance Fresh,Bangalore
2934,2025-06-01,Rent,10815.0,9.0,17531.0,Cash,Expense 2934,Amazon,Bangalore
2935,2025-10-10,Health,16472.0,2.0,45558.0,Debit Card,Expense 2935,Uber,Bangalore
2936,2025-02-28,Food,12892.0,6.0,57718.0,Cash,Expense 2936,Uber,Ahmedabad
2937,2025-02-25,Food,14185.0,10.0,40757.0,Cash,Expense 2937,Ola,Jaipur
2938,2025-12-14,Transport,4473.0,1.0,,UPI,Expense 2938,DMart,Surat
2939,2025-11-25,Education,8536.0,14.0,6451.0,Cash,Expense 2939,Flipkart,Ahmedabad
2940,2025-04-19,Health,19829.0,11.0,,Debit Card,Expense 2940,Swiggy,Delhi
2941,2025-08-11,Medical,12516.0,8.0,15668.0,UPI,Expense 2941,Zomato,Bangalore
2942,2025-03-27,Medical,2431.0,4.0,9207.0,Debit Card,Expense 2942,Amazon,Rajkot
2943,2025-09-27,Travel,,13.0,48910.0,UPI,Expense 2943,Zomato,Mumbai
2944,2025-10-13,Food,9975.0,11.0,58121.0,Cash,Expense 2944,Flipkart,Vadodara
2945,2025-04-28,Transport,963.0,4.0,18248.0,Wallet,Expense 2945,Uber,Rajkot
2946,2025-07-22,Transport,4279.0,9.0,25767.0,Credit Card,Expense 2946,Medical Store,Pune
2947,2025-06-04,Rent,4117.0,2.0,8203.0,Debit Card,Expense 2947,Uber,Rajkot
2948,2025-11-08,Shopping,19508.0,11.0,51651.0,UPI,Expense 2948,Amazon,Jaipur
2949,2025-09-27,Shopping,8552.0,5.0,14358.0,Credit Card,Expense 2949,Uber,Pune
2950,2025-07-10,Health,488.0,12.0,6774.0,Net Banking,Expense 2950,Zomato,Vadodara
2951,2025-04-05,Travel,9426.0,8.0,25590.0,UPI,Expense 2951,Amazon,Hyderabad
2952,2025-05-04,Medical,,6.0,8402.0,UPI,Expense 2952,Zomato,Hyderabad
2953,2025-02-19,Food,14155.0,15.0,,UPI,Expense 2953,Flipkart,Rajkot
2954,2025-01-17,Food,15248.0,5.0,35062.0,Net Banking,Expense 2954,Uber,Surat
2955,2025-11-22,Bills,4830.0,,44932.0,UPI,Expense 2955,Ola,Jaipur
2956,2025-02-26,Health,10264.0,4.0,35857.0,Debit Card,Expense 2956,Big Bazaar,Jaipur
2957,2025-11-24,Rent,7283.0,5.0,34474.0,Debit Card,Expense 2957,Zomato,Delhi
2958,2025-07-01,Food,1265.0,1.0,31799.0,Credit Card,Expense 2958,Amazon,Bangalore
2959,2025-10-21,Entertainment,8971.0,14.0,37115.0,Wallet,Expense 2959,Swiggy,Ahmedabad
2960,2025-05-21,Groceries,16233.0,6.0,22995.0,Cash,Expense 2960,Zomato,Vadodara
2961,2025-08-27,Travel,6087.0,4.0,23281.0,Wallet,Expense 2961,Reliance Fresh,Rajkot
2962,2025-08-28,Transport,4514.0,7.0,31295.0,Debit Card,Expense 2962,Amazon,Ahmedabad
2963,2025-11-25,Rent,1146.0,7.0,14095.0,Credit Card,Expense 2963,DMart,Vadodara
2964,2025-08-19,Fuel,7318.0,7.0,35469.0,Wallet,Expense 2964,Amazon,Rajkot
2965,2025-07-19,Transport,5404.0,6.0,18876.0,Cash,Expense 2965,Zomato,Mumbai
2966,2025-05-13,Health,13925.0,11.0,20755.0,Net Banking,Expense 2966,Uber,Hyderabad
2967,2025-03-28,Education,120.0,14.0,55453.0,Net Banking,Expense 2967,Uber,Ahmedabad
2968,2025-09-09,Bills,4373.0,4.0,22997.0,Cash,Expense 2968,Flipkart,Ahmedabad
2969,2025-04-20,Health,3711.0,13.0,30165.0,Debit Card,Expense 2969,Flipkart,Surat
2970,2025-09-10,Groceries,15122.0,3.0,37211.0,Net Banking,Expense 2970,Flipkart,Ahmedabad
2971,2025-02-16,Health,12715.0,2.0,33870.0,Cash,Expense 2971,Big Bazaar,Rajkot
2972,2025-05-17,Medical,3461.0,12.0,19768.0,Debit Card,Expense 2972,Big Bazaar,Jaipur
2973,2025-07-13,Bills,326.0,1.0,28141.0,Wallet,Expense 2973,Swiggy,Rajkot
2974,2025-01-17,Travel,2655.0,12.0,47458.0,UPI,Expense 2974,Flipkart,Surat
2975,2025-12-11,Health,3534.0,14.0,6278.0,Debit Card,Expense 2975,Flipkart,Pune
2976,2025-12-12,Rent,624.0,2.0,30616.0,Wallet,Expense 2976,DMart,Jaipur
2977,2025-08-23,Transport,,4.0,16852.0,Cash,Expense 2977,,Delhi
2978,2025-07-18,Shopping,17960.0,12.0,50447.0,Credit Card,Expense 2978,DMart,Hyderabad
2979,2025-04-23,Shopping,353.0,6.0,54932.0,Cash,Expense 2979,Reliance Fresh,Vadodara
2980,2025-01-05,Groceries,10801.0,6.0,42467.0,UPI,Expense 2980,Ola,Mumbai
2981,2025-06-12,Groceries,19394.0,5.0,37303.0,Net Banking,Expense 2981,Ola,Surat
2982,2025-03-25,Health,17142.0,,,Cash,Expense 2982,Amazon,Mumbai
2983,2025-03-01,Health,15426.0,2.0,48020.0,UPI,Expense 2983,Ola,Pune
2984,2025-10-06,Medical,641.0,10.0,7505.0,Credit Card,Expense 2984,Zomato,Bangalore
2985,2025-06-05,Groceries,9685.0,,47860.0,Net Banking,Expense 2985,Reliance Fresh,Delhi
2986,2025-04-19,Food,7049.0,4.0,38782.0,Debit Card,Expense 2986,,Rajkot
2987,2025-09-11,Travel,10556.0,8.0,37717.0,Cash,Expense 2987,Big Bazaar,Vadodara
2988,2025-03-10,Education,7441.0,15.0,55277.0,Credit Card,Expense 2988,Flipkart,Pune
2989,2025-10-18,Bills,16648.0,13.0,,Net Banking,Expense 2989,Uber,Bangalore
2990,2025-08-14,Rent,,1.0,54981.0,Debit Card,Expense 2990,Flipkart,Delhi
2991,2025-04-19,Education,18208.0,11.0,10981.0,Credit Card,Expense 2991,Ola,Bangalore
2992,2025-07-02,Fuel,18909.0,,34316.0,Credit Card,Expense 2992,Amazon,Jaipur
2993,2025-03-27,Bills,8569.0,8.0,57510.0,Debit Card,Expense 2993,Zomato,Bangalore
2994,2025-04-02,Food,11984.0,,52100.0,UPI,Expense 2994,Medical Store,Vadodara
2995,2025-05-25,Entertainment,17305.0,1.0,48908.0,Net Banking,Expense 2995,Big Bazaar,Vadodara
2996,2025-11-19,Food,8982.0,14.0,16178.0,Debit Card,Expense 2996,Medical Store,Ahmedabad
2997,2025-04-04,Bills,11327.0,11.0,32612.0,Net Banking,Expense 2997,Medical Store,Pune
2998,2025-12-19,Shopping,8445.0,2.0,38144.0,Debit Card,,,Bangalore
2999,2025-10-01,Groceries,13382.0,13.0,47073.0,Credit Card,Expense 2999,Swiggy,Pune
3000,2025-04-02,Food,16899.0,11.0,23584.0,Net Banking,Expense 3000,Zomato,Rajkot
3001,2025-02-05,Rent,13693.0,2.0,5825.0,Cash,,Ola,Jaipur
3002,2025-06-26,Education,14028.0,10.0,23247.0,Cash,Expense 3002,Medical Store,Surat
3003,2025-12-05,Bills,11047.0,6.0,34466.0,Debit Card,Expense 3003,Reliance Fresh,Ahmedabad
3004,2025-02-09,Groceries,1838.0,7.0,43591.0,Cash,Expense 3004,,Ahmedabad
3005,2025-12-09,Groceries,7909.0,8.0,30668.0,UPI,Expense 3005,Uber,Pune
3006,2025-06-11,Rent,2770.0,11.0,57504.0,Cash,Expense 3006,Amazon,Delhi
3007,2025-10-21,Bills,8879.0,15.0,20909.0,Debit Card,Expense 3007,Zomato,Mumbai
3008,2025-01-10,Education,2864.0,10.0,17074.0,Net Banking,Expense 3008,Reliance Fresh,Rajkot
3009,2025-09-07,Medical,7102.0,11.0,43997.0,Credit Card,Expense 3009,Ola,Mumbai
3010,2025-10-20,Rent,14351.0,8.0,57238.0,Debit Card,Expense 3010,Zomato,Rajkot
3011,2025-08-03,Shopping,13586.0,3.0,30946.0,Net Banking,Expense 3011,Big Bazaar,Surat
3012,2025-04-07,Groceries,12467.0,12.0,55085.0,Debit Card,Expense 3012,Big Bazaar,Bangalore
3013,2025-05-08,Transport,15397.0,15.0,21688.0,Credit Card,Expense 3013,DMart,Delhi
3014,2025-07-19,Bills,8435.0,10.0,28831.0,Credit Card,Expense 3014,Big Bazaar,Hyderabad
3015,2025-02-13,Groceries,,7.0,48987.0,UPI,Expense 3015,Uber,Vadodara
3016,2025-05-04,Fuel,16420.0,5.0,28163.0,Wallet,,,Jaipur
3017,2025-12-16,Entertainment,14176.0,11.0,36244.0,Wallet,Expense 3017,Swiggy,Mumbai
3018,2025-06-16,Education,12755.0,9.0,54865.0,UPI,Expense 3018,DMart,Mumbai
3019,2025-07-17,Travel,18777.0,5.0,,Debit Card,Expense 3019,Swiggy,Bangalore
3020,2025-07-07,Entertainment,9266.0,12.0,37828.0,UPI,,Flipkart,Vadodara
3021,2025-01-25,Transport,13492.0,1.0,52878.0,UPI,Expense 3021,Zomato,Vadodara
3022,2025-04-11,Groceries,4620.0,11.0,46511.0,Credit Card,Expense 3022,Reliance Fresh,Surat
3023,2025-12-23,Groceries,6805.0,10.0,14376.0,UPI,Expense 3023,Medical Store,Mumbai
3024,2025-04-09,Bills,11031.0,2.0,16708.0,Debit Card,Expense 3024,Big Bazaar,Delhi
3025,2025-01-09,Health,16380.0,7.0,9128.0,Credit Card,Expense 3025,DMart,Vadodara
3026,2025-03-24,Travel,5774.0,1.0,46613.0,Cash,Expense 3026,Uber,Hyderabad
3027,2025-03-21,Food,13312.0,8.0,,Net Banking,Expense 3027,Zomato,Surat
3028,2025-04-13,Entertainment,9786.0,7.0,49814.0,Cash,Expense 3028,Amazon,Hyderabad
3029,2025-03-18,Food,17008.0,12.0,14954.0,Cash,Expense 3029,Ola,Ahmedabad
3030,2025-10-12,Transport,4852.0,5.0,42228.0,Credit Card,Expense 3030,,Vadodara
3031,2025-06-05,Shopping,4121.0,2.0,58293.0,Debit Card,Expense 3031,Medical Store,Bangalore
3032,2025-03-08,Fuel,9601.0,13.0,31208.0,UPI,Expense 3032,Reliance Fresh,Rajkot
3033,2025-10-03,Travel,11361.0,8.0,6880.0,Credit Card,Expense 3033,Flipkart,Mumbai
3034,2025-06-22,Food,6805.0,13.0,15174.0,Net Banking,Expense 3034,,Surat
3035,2025-06-21,Bills,17582.0,8.0,45890.0,Net Banking,Expense 3035,Big Bazaar,Ahmedabad
3036,2025-07-09,Health,16470.0,5.0,27121.0,Wallet,Expense 3036,Zomato,Jaipur
3037,2025-04-25,Fuel,15800.0,14.0,5547.0,Debit Card,Expense 3037,Uber,Vadodara
3038,2025-04-08,Fuel,1332.0,4.0,35175.0,Wallet,Expense 3038,DMart,Delhi
3039,2025-03-01,Food,11875.0,15.0,46048.0,Net Banking,,Swiggy,Bangalore
3040,2025-05-22,Bills,19794.0,10.0,17186.0,Debit Card,Expense 3040,Big Bazaar,Ahmedabad
3041,2025-07-04,Shopping,16789.0,2.0,46473.0,Cash,Expense 3041,Flipkart,Jaipur
3042,2025-03-19,Medical,2752.0,11.0,10882.0,Wallet,Expense 3042,Amazon,Rajkot
3043,2025-03-15,Education,19280.0,12.0,10090.0,Debit Card,Expense 3043,Amazon,Delhi
3044,2025-10-10,Bills,4057.0,2.0,43307.0,Debit Card,Expense 3044,Amazon,Rajkot
3045,2025-11-16,Medical,15935.0,4.0,49316.0,Debit Card,Expense 3045,Big Bazaar,Vadodara
3046,2025-07-11,Food,4798.0,11.0,20899.0,UPI,Expense 3046,Swiggy,Hyderabad
3047,2025-06-13,Shopping,1776.0,14.0,31075.0,Credit Card,Expense 3047,Ola,Vadodara
3048,2025-09-21,Education,11399.0,12.0,58542.0,Net Banking,Expense 3048,Big Bazaar,Bangalore
3049,2025-03-24,Travel,,14.0,23561.0,Cash,Expense 3049,Swiggy,Bangalore
3050,2025-07-08,Groceries,8126.0,13.0,17233.0,UPI,Expense 3050,DMart,Delhi
3051,2025-03-11,Entertainment,383.0,4.0,16359.0,Cash,Expense 3051,Uber,Mumbai
3052,2025-05-28,Medical,8561.0,13.0,58738.0,UPI,Expense 3052,Flipkart,Mumbai
3053,2025-08-07,Rent,10969.0,8.0,49737.0,UPI,Expense 3053,Big Bazaar,Jaipur
3054,2025-03-14,Education,17123.0,12.0,55120.0,Net Banking,Expense 3054,Medical Store,Delhi
3055,2025-08-13,Fuel,18999.0,15.0,41262.0,Cash,Expense 3055,Ola,Delhi
3056,2025-10-18,Medical,809.0,6.0,30756.0,Credit Card,Expense 3056,Big Bazaar,Jaipur
3057,2025-05-21,Groceries,4031.0,7.0,24042.0,Net Banking,Expense 3057,Swiggy,Pune
3058,2025-08-15,Groceries,17442.0,15.0,31626.0,Wallet,Expense 3058,Reliance Fresh,Ahmedabad
3059,2025-05-23,Medical,2060.0,4.0,48299.0,Debit Card,Expense 3059,Zomato,Ahmedabad
3060,2025-04-10,Health,1302.0,8.0,55072.0,Net Banking,Expense 3060,Flipkart,Hyderabad
3061,2025-02-06,Travel,5329.0,14.0,35180.0,Credit Card,Expense 3061,Reliance Fresh,Bangalore
